Country,Timeframe,Sex,Year,Age,mx
GBRTENW,Period,Female,1846,48,0.01379
GBRTENW,Period,Female,1846,49,0.01484
GBRTENW,Period,Female,1846,50,0.01647
GBRTENW,Period,Female,1846,51,0.01784
GBRTENW,Period,Female,1846,52,0.01866
GBRTENW,Period,Female,1846,53,0.01932
GBRTENW,Period,Female,1846,54,0.01949
GBRTENW,Period,Female,1846,55,0.01911
GBRTENW,Period,Female,1846,56,0.01932
GBRTENW,Period,Female,1846,57,0.02044
GBRTENW,Period,Female,1846,58,0.02195
GBRTENW,Period,Female,1846,59,0.02482
GBRTENW,Period,Female,1846,60,0.02967
GBRTENW,Period,Female,1846,61,0.03400
GBRTENW,Period,Female,1846,62,0.03679
GBRTENW,Period,Female,1846,63,0.03961
GBRTENW,Period,Female,1846,64,0.04085
GBRTENW,Period,Female,1846,65,0.04023
GBRTENW,Period,Female,1846,66,0.04143
GBRTENW,Period,Female,1846,67,0.04475
GBRTENW,Period,Female,1846,68,0.04848
GBRTENW,Period,Female,1846,69,0.05466
GBRTENW,Period,Female,1846,70,0.06489
GBRTENW,Period,Female,1846,71,0.07401
GBRTENW,Period,Female,1846,72,0.08006
GBRTENW,Period,Female,1846,73,0.08648
GBRTENW,Period,Female,1846,74,0.09150
GBRTENW,Period,Female,1846,75,0.09422
GBRTENW,Period,Female,1846,76,0.09930
GBRTENW,Period,Female,1846,77,0.10766
GBRTENW,Period,Female,1846,78,0.11643
GBRTENW,Period,Female,1846,79,0.12949
GBRTENW,Period,Female,1846,80,0.12710
GBRTENW,Period,Female,1846,81,0.13909
GBRTENW,Period,Female,1846,82,0.15212
GBRTENW,Period,Female,1846,83,0.16824
GBRTENW,Period,Female,1846,84,0.18597
GBRTENW,Period,Female,1846,85,0.19599
GBRTENW,Period,Female,1846,86,0.21271
GBRTENW,Period,Female,1846,87,0.23078
GBRTENW,Period,Female,1846,88,0.25030
GBRTENW,Period,Female,1846,89,0.27135
GBRTENW,Period,Female,1846,90,0.29404
GBRTENW,Period,Female,1846,91,0.31836
GBRTENW,Period,Female,1846,92,0.34462
GBRTENW,Period,Female,1846,93,0.37274
GBRTENW,Period,Female,1846,94,0.40295
GBRTENW,Period,Female,1846,95,0.43534
GBRTENW,Period,Female,1846,96,0.47048
GBRTENW,Period,Female,1846,97,0.50817
GBRTENW,Period,Female,1846,98,0.54776
GBRTENW,Period,Female,1846,99,0.59128
GBRTENW,Period,Female,1846,100,0.63915
GBRTENW,Period,Female,1846,101,0.69003
GBRTENW,Period,Female,1846,102,0.74756
GBRTENW,Period,Female,1846,103,0.82590
GBRTENW,Period,Female,1846,104,0.93849
GBRTENW,Period,Female,1846,105,1.14513
GBRTENW,Period,Female,1846,106,1.63550
GBRTENW,Period,Female,1846,107,2.47934
GBRTENW,Period,Female,1846,108,6.00000
GBRTENW,Period,Female,1846,109,"NA"
GBRTENW,Period,Female,1846,110,"NA"
GBRTENW,Period,Female,1847,0,0.15865
GBRTENW,Period,Female,1847,1,0.07047
GBRTENW,Period,Female,1847,2,0.03937
GBRTENW,Period,Female,1847,3,0.02763
GBRTENW,Period,Female,1847,4,0.02029
GBRTENW,Period,Female,1847,5,0.01515
GBRTENW,Period,Female,1847,6,0.01136
GBRTENW,Period,Female,1847,7,0.00861
GBRTENW,Period,Female,1847,8,0.00681
GBRTENW,Period,Female,1847,9,0.00582
GBRTENW,Period,Female,1847,10,0.00557
GBRTENW,Period,Female,1847,11,0.00550
GBRTENW,Period,Female,1847,12,0.00563
GBRTENW,Period,Female,1847,13,0.00600
GBRTENW,Period,Female,1847,14,0.00652
GBRTENW,Period,Female,1847,15,0.00715
GBRTENW,Period,Female,1847,16,0.00766
GBRTENW,Period,Female,1847,17,0.00813
GBRTENW,Period,Female,1847,18,0.00871
GBRTENW,Period,Female,1847,19,0.00930
GBRTENW,Period,Female,1847,20,0.00986
GBRTENW,Period,Female,1847,21,0.01030
GBRTENW,Period,Female,1847,22,0.01066
GBRTENW,Period,Female,1847,23,0.01091
GBRTENW,Period,Female,1847,24,0.01104
GBRTENW,Period,Female,1847,25,0.01103
GBRTENW,Period,Female,1847,26,0.01099
GBRTENW,Period,Female,1847,27,0.01103
GBRTENW,Period,Female,1847,28,0.01113
GBRTENW,Period,Female,1847,29,0.01130
GBRTENW,Period,Female,1847,30,0.01163
GBRTENW,Period,Female,1847,31,0.01215
GBRTENW,Period,Female,1847,32,0.01256
GBRTENW,Period,Female,1847,33,0.01276
GBRTENW,Period,Female,1847,34,0.01290
GBRTENW,Period,Female,1847,35,0.01300
GBRTENW,Period,Female,1847,36,0.01308
GBRTENW,Period,Female,1847,37,0.01320
GBRTENW,Period,Female,1847,38,0.01343
GBRTENW,Period,Female,1847,39,0.01375
GBRTENW,Period,Female,1847,40,0.01434
GBRTENW,Period,Female,1847,41,0.01524
GBRTENW,Period,Female,1847,42,0.01587
GBRTENW,Period,Female,1847,43,0.01609
GBRTENW,Period,Female,1847,44,0.01617
GBRTENW,Period,Female,1847,45,0.01596
GBRTENW,Period,Female,1847,46,0.01550
GBRTENW,Period,Female,1847,47,0.01539
GBRTENW,Period,Female,1847,48,0.01577
GBRTENW,Period,Female,1847,49,0.01647
GBRTENW,Period,Female,1847,50,0.01784
GBRTENW,Period,Female,1847,51,0.01988
GBRTENW,Period,Female,1847,52,0.02161
GBRTENW,Period,Female,1847,53,0.02273
GBRTENW,Period,Female,1847,54,0.02371
GBRTENW,Period,Female,1847,55,0.02411
GBRTENW,Period,Female,1847,56,0.02380
GBRTENW,Period,Female,1847,57,0.02420
GBRTENW,Period,Female,1847,58,0.02573
GBRTENW,Period,Female,1847,59,0.02775
GBRTENW,Period,Female,1847,60,0.03139
GBRTENW,Period,Female,1847,61,0.03717
GBRTENW,Period,Female,1847,62,0.04220
GBRTENW,Period,Female,1847,63,0.04558
GBRTENW,Period,Female,1847,64,0.04899
GBRTENW,Period,Female,1847,65,0.05063
GBRTENW,Period,Female,1847,66,0.05017
GBRTENW,Period,Female,1847,67,0.05177
GBRTENW,Period,Female,1847,68,0.05580
GBRTENW,Period,Female,1847,69,0.06044
GBRTENW,Period,Female,1847,70,0.06801
GBRTENW,Period,Female,1847,71,0.08003
GBRTENW,Period,Female,1847,72,0.09081
GBRTENW,Period,Female,1847,73,0.09879
GBRTENW,Period,Female,1847,74,0.10755
GBRTENW,Period,Female,1847,75,0.11505
GBRTENW,Period,Female,1847,76,0.11997
GBRTENW,Period,Female,1847,77,0.12765
GBRTENW,Period,Female,1847,78,0.13929
GBRTENW,Period,Female,1847,79,0.15143
GBRTENW,Period,Female,1847,80,0.15105
GBRTENW,Period,Female,1847,81,0.16539
GBRTENW,Period,Female,1847,82,0.18126
GBRTENW,Period,Female,1847,83,0.19803
GBRTENW,Period,Female,1847,84,0.21846
GBRTENW,Period,Female,1847,85,0.22662
GBRTENW,Period,Female,1847,86,0.24387
GBRTENW,Period,Female,1847,87,0.26198
GBRTENW,Period,Female,1847,88,0.28076
GBRTENW,Period,Female,1847,89,0.30024
GBRTENW,Period,Female,1847,90,0.32038
GBRTENW,Period,Female,1847,91,0.34102
GBRTENW,Period,Female,1847,92,0.36180
GBRTENW,Period,Female,1847,93,0.38319
GBRTENW,Period,Female,1847,94,0.40463
GBRTENW,Period,Female,1847,95,0.42628
GBRTENW,Period,Female,1847,96,0.44797
GBRTENW,Period,Female,1847,97,0.47048
GBRTENW,Period,Female,1847,98,0.49309
GBRTENW,Period,Female,1847,99,0.51503
GBRTENW,Period,Female,1847,100,0.53872
GBRTENW,Period,Female,1847,101,0.56576
GBRTENW,Period,Female,1847,102,0.59386
GBRTENW,Period,Female,1847,103,0.62843
GBRTENW,Period,Female,1847,104,0.69596
GBRTENW,Period,Female,1847,105,0.83940
GBRTENW,Period,Female,1847,106,1.32719
GBRTENW,Period,Female,1847,107,6.00000
GBRTENW,Period,Female,1847,108,"NA"
GBRTENW,Period,Female,1847,109,"NA"
GBRTENW,Period,Female,1847,110,"NA"
GBRTENW,Period,Female,1848,0,0.15447
GBRTENW,Period,Female,1848,1,0.06578
GBRTENW,Period,Female,1848,2,0.04101
GBRTENW,Period,Female,1848,3,0.02880
GBRTENW,Period,Female,1848,4,0.02161
GBRTENW,Period,Female,1848,5,0.01640
GBRTENW,Period,Female,1848,6,0.01223
GBRTENW,Period,Female,1848,7,0.00891
GBRTENW,Period,Female,1848,8,0.00673
GBRTENW,Period,Female,1848,9,0.00564
GBRTENW,Period,Female,1848,10,0.00545
GBRTENW,Period,Female,1848,11,0.00549
GBRTENW,Period,Female,1848,12,0.00557
GBRTENW,Period,Female,1848,13,0.00583
GBRTENW,Period,Female,1848,14,0.00630
GBRTENW,Period,Female,1848,15,0.00688
GBRTENW,Period,Female,1848,16,0.00744
GBRTENW,Period,Female,1848,17,0.00781
GBRTENW,Period,Female,1848,18,0.00817
GBRTENW,Period,Female,1848,19,0.00869
GBRTENW,Period,Female,1848,20,0.00923
GBRTENW,Period,Female,1848,21,0.00970
GBRTENW,Period,Female,1848,22,0.01005
GBRTENW,Period,Female,1848,23,0.01029
GBRTENW,Period,Female,1848,24,0.01039
GBRTENW,Period,Female,1848,25,0.01038
GBRTENW,Period,Female,1848,26,0.01036
GBRTENW,Period,Female,1848,27,0.01038
GBRTENW,Period,Female,1848,28,0.01044
GBRTENW,Period,Female,1848,29,0.01051
GBRTENW,Period,Female,1848,30,0.01066
GBRTENW,Period,Female,1848,31,0.01096
GBRTENW,Period,Female,1848,32,0.01142
GBRTENW,Period,Female,1848,33,0.01179
GBRTENW,Period,Female,1848,34,0.01199
GBRTENW,Period,Female,1848,35,0.01214
GBRTENW,Period,Female,1848,36,0.01224
GBRTENW,Period,Female,1848,37,0.01230
GBRTENW,Period,Female,1848,38,0.01240
GBRTENW,Period,Female,1848,39,0.01260
GBRTENW,Period,Female,1848,40,0.01289
GBRTENW,Period,Female,1848,41,0.01339
GBRTENW,Period,Female,1848,42,0.01409
GBRTENW,Period,Female,1848,43,0.01456
GBRTENW,Period,Female,1848,44,0.01467
GBRTENW,Period,Female,1848,45,0.01467
GBRTENW,Period,Female,1848,46,0.01448
GBRTENW,Period,Female,1848,47,0.01414
GBRTENW,Period,Female,1848,48,0.01409
GBRTENW,Period,Female,1848,49,0.01448
GBRTENW,Period,Female,1848,50,0.01520
GBRTENW,Period,Female,1848,51,0.01655
GBRTENW,Period,Female,1848,52,0.01847
GBRTENW,Period,Female,1848,53,0.02011
GBRTENW,Period,Female,1848,54,0.02126
GBRTENW,Period,Female,1848,55,0.02230
GBRTENW,Period,Female,1848,56,0.02276
GBRTENW,Period,Female,1848,57,0.02255
GBRTENW,Period,Female,1848,58,0.02302
GBRTENW,Period,Female,1848,59,0.02456
GBRTENW,Period,Female,1848,60,0.02659
GBRTENW,Period,Female,1848,61,0.03009
GBRTENW,Period,Female,1848,62,0.03531
GBRTENW,Period,Female,1848,63,0.03977
GBRTENW,Period,Female,1848,64,0.04297
GBRTENW,Period,Female,1848,65,0.04619
GBRTENW,Period,Female,1848,66,0.04787
GBRTENW,Period,Female,1848,67,0.04789
GBRTENW,Period,Female,1848,68,0.04968
GBRTENW,Period,Female,1848,69,0.05351
GBRTENW,Period,Female,1848,70,0.05795
GBRTENW,Period,Female,1848,71,0.06499
GBRTENW,Period,Female,1848,72,0.07552
GBRTENW,Period,Female,1848,73,0.08488
GBRTENW,Period,Female,1848,74,0.09245
GBRTENW,Period,Female,1848,75,0.10080
GBRTENW,Period,Female,1848,76,0.10809
GBRTENW,Period,Female,1848,77,0.11339
GBRTENW,Period,Female,1848,78,0.12123
GBRTENW,Period,Female,1848,79,0.13258
GBRTENW,Period,Female,1848,80,0.13153
GBRTENW,Period,Female,1848,81,0.14309
GBRTENW,Period,Female,1848,82,0.15677
GBRTENW,Period,Female,1848,83,0.17180
GBRTENW,Period,Female,1848,84,0.18722
GBRTENW,Period,Female,1848,85,0.19672
GBRTENW,Period,Female,1848,86,0.21225
GBRTENW,Period,Female,1848,87,0.22868
GBRTENW,Period,Female,1848,88,0.24600
GBRTENW,Period,Female,1848,89,0.26420
GBRTENW,Period,Female,1848,90,0.28324
GBRTENW,Period,Female,1848,91,0.30310
GBRTENW,Period,Female,1848,92,0.32366
GBRTENW,Period,Female,1848,93,0.34477
GBRTENW,Period,Female,1848,94,0.36660
GBRTENW,Period,Female,1848,95,0.38875
GBRTENW,Period,Female,1848,96,0.41146
GBRTENW,Period,Female,1848,97,0.43455
GBRTENW,Period,Female,1848,98,0.45931
GBRTENW,Period,Female,1848,99,0.48494
GBRTENW,Period,Female,1848,100,0.51022
GBRTENW,Period,Female,1848,101,0.53907
GBRTENW,Period,Female,1848,102,0.57445
GBRTENW,Period,Female,1848,103,0.61320
GBRTENW,Period,Female,1848,104,0.67072
GBRTENW,Period,Female,1848,105,0.79536
GBRTENW,Period,Female,1848,106,1.21064
GBRTENW,Period,Female,1848,107,6.00000
GBRTENW,Period,Female,1848,108,"NA"
GBRTENW,Period,Female,1848,109,"NA"
GBRTENW,Period,Female,1848,110,"NA"
GBRTENW,Period,Female,1849,0,0.15977
GBRTENW,Period,Female,1849,1,0.06592
GBRTENW,Period,Female,1849,2,0.03901
GBRTENW,Period,Female,1849,3,0.02818
GBRTENW,Period,Female,1849,4,0.02049
GBRTENW,Period,Female,1849,5,0.01598
GBRTENW,Period,Female,1849,6,0.01296
GBRTENW,Period,Female,1849,7,0.01046
GBRTENW,Period,Female,1849,8,0.00851
GBRTENW,Period,Female,1849,9,0.00732
GBRTENW,Period,Female,1849,10,0.00675
GBRTENW,Period,Female,1849,11,0.00649
GBRTENW,Period,Female,1849,12,0.00640
GBRTENW,Period,Female,1849,13,0.00649
GBRTENW,Period,Female,1849,14,0.00690
GBRTENW,Period,Female,1849,15,0.00760
GBRTENW,Period,Female,1849,16,0.00831
GBRTENW,Period,Female,1849,17,0.00895
GBRTENW,Period,Female,1849,18,0.00933
GBRTENW,Period,Female,1849,19,0.00970
GBRTENW,Period,Female,1849,20,0.01030
GBRTENW,Period,Female,1849,21,0.01088
GBRTENW,Period,Female,1849,22,0.01142
GBRTENW,Period,Female,1849,23,0.01185
GBRTENW,Period,Female,1849,24,0.01216
GBRTENW,Period,Female,1849,25,0.01234
GBRTENW,Period,Female,1849,26,0.01248
GBRTENW,Period,Female,1849,27,0.01267
GBRTENW,Period,Female,1849,28,0.01295
GBRTENW,Period,Female,1849,29,0.01323
GBRTENW,Period,Female,1849,30,0.01342
GBRTENW,Period,Female,1849,31,0.01371
GBRTENW,Period,Female,1849,32,0.01414
GBRTENW,Period,Female,1849,33,0.01472
GBRTENW,Period,Female,1849,34,0.01518
GBRTENW,Period,Female,1849,35,0.01540
GBRTENW,Period,Female,1849,36,0.01553
GBRTENW,Period,Female,1849,37,0.01561
GBRTENW,Period,Female,1849,38,0.01565
GBRTENW,Period,Female,1849,39,0.01575
GBRTENW,Period,Female,1849,40,0.01600
GBRTENW,Period,Female,1849,41,0.01638
GBRTENW,Period,Female,1849,42,0.01700
GBRTENW,Period,Female,1849,43,0.01783
GBRTENW,Period,Female,1849,44,0.01840
GBRTENW,Period,Female,1849,45,0.01861
GBRTENW,Period,Female,1849,46,0.01873
GBRTENW,Period,Female,1849,47,0.01868
GBRTENW,Period,Female,1849,48,0.01844
GBRTENW,Period,Female,1849,49,0.01853
GBRTENW,Period,Female,1849,50,0.01912
GBRTENW,Period,Female,1849,51,0.02015
GBRTENW,Period,Female,1849,52,0.02197
GBRTENW,Period,Female,1849,53,0.02443
GBRTENW,Period,Female,1849,54,0.02645
GBRTENW,Period,Female,1849,55,0.02781
GBRTENW,Period,Female,1849,56,0.02895
GBRTENW,Period,Female,1849,57,0.02933
GBRTENW,Period,Female,1849,58,0.02887
GBRTENW,Period,Female,1849,59,0.02928
GBRTENW,Period,Female,1849,60,0.03106
GBRTENW,Period,Female,1849,61,0.03347
GBRTENW,Period,Female,1849,62,0.03760
GBRTENW,Period,Female,1849,63,0.04339
GBRTENW,Period,Female,1849,64,0.04811
GBRTENW,Period,Female,1849,65,0.05162
GBRTENW,Period,Female,1849,66,0.05500
GBRTENW,Period,Female,1849,67,0.05684
GBRTENW,Period,Female,1849,68,0.05721
GBRTENW,Period,Female,1849,69,0.05946
GBRTENW,Period,Female,1849,70,0.06374
GBRTENW,Period,Female,1849,71,0.06879
GBRTENW,Period,Female,1849,72,0.07659
GBRTENW,Period,Female,1849,73,0.08739
GBRTENW,Period,Female,1849,74,0.09679
GBRTENW,Period,Female,1849,75,0.10508
GBRTENW,Period,Female,1849,76,0.11411
GBRTENW,Period,Female,1849,77,0.12232
GBRTENW,Period,Female,1849,78,0.12901
GBRTENW,Period,Female,1849,79,0.13845
GBRTENW,Period,Female,1849,80,0.13674
GBRTENW,Period,Female,1849,81,0.14920
GBRTENW,Period,Female,1849,82,0.16184
GBRTENW,Period,Female,1849,83,0.17685
GBRTENW,Period,Female,1849,84,0.19296
GBRTENW,Period,Female,1849,85,0.19869
GBRTENW,Period,Female,1849,86,0.21391
GBRTENW,Period,Female,1849,87,0.23016
GBRTENW,Period,Female,1849,88,0.24751
GBRTENW,Period,Female,1849,89,0.26598
GBRTENW,Period,Female,1849,90,0.28558
GBRTENW,Period,Female,1849,91,0.30641
GBRTENW,Period,Female,1849,92,0.32847
GBRTENW,Period,Female,1849,93,0.35175
GBRTENW,Period,Female,1849,94,0.37615
GBRTENW,Period,Female,1849,95,0.40202
GBRTENW,Period,Female,1849,96,0.42892
GBRTENW,Period,Female,1849,97,0.45747
GBRTENW,Period,Female,1849,98,0.48755
GBRTENW,Period,Female,1849,99,0.52159
GBRTENW,Period,Female,1849,100,0.55895
GBRTENW,Period,Female,1849,101,0.59720
GBRTENW,Period,Female,1849,102,0.64508
GBRTENW,Period,Female,1849,103,0.71233
GBRTENW,Period,Female,1849,104,0.79290
GBRTENW,Period,Female,1849,105,0.93734
GBRTENW,Period,Female,1849,106,1.42991
GBRTENW,Period,Female,1849,107,6.00000
GBRTENW,Period,Female,1849,108,"NA"
GBRTENW,Period,Female,1849,109,"NA"
GBRTENW,Period,Female,1849,110,"NA"
GBRTENW,Period,Female,1850,0,0.14175
GBRTENW,Period,Female,1850,1,0.05862
GBRTENW,Period,Female,1850,2,0.03120
GBRTENW,Period,Female,1850,3,0.02173
GBRTENW,Period,Female,1850,4,0.01689
GBRTENW,Period,Female,1850,5,0.01280
GBRTENW,Period,Female,1850,6,0.00975
GBRTENW,Period,Female,1850,7,0.00737
GBRTENW,Period,Female,1850,8,0.00570
GBRTENW,Period,Female,1850,9,0.00477
GBRTENW,Period,Female,1850,10,0.00457
GBRTENW,Period,Female,1850,11,0.00463
GBRTENW,Period,Female,1850,12,0.00483
GBRTENW,Period,Female,1850,13,0.00515
GBRTENW,Period,Female,1850,14,0.00557
GBRTENW,Period,Female,1850,15,0.00613
GBRTENW,Period,Female,1850,16,0.00673
GBRTENW,Period,Female,1850,17,0.00726
GBRTENW,Period,Female,1850,18,0.00765
GBRTENW,Period,Female,1850,19,0.00777
GBRTENW,Period,Female,1850,20,0.00785
GBRTENW,Period,Female,1850,21,0.00814
GBRTENW,Period,Female,1850,22,0.00844
GBRTENW,Period,Female,1850,23,0.00873
GBRTENW,Period,Female,1850,24,0.00896
GBRTENW,Period,Female,1850,25,0.00911
GBRTENW,Period,Female,1850,26,0.00920
GBRTENW,Period,Female,1850,27,0.00928
GBRTENW,Period,Female,1850,28,0.00943
GBRTENW,Period,Female,1850,29,0.00971
GBRTENW,Period,Female,1850,30,0.00996
GBRTENW,Period,Female,1850,31,0.01008
GBRTENW,Period,Female,1850,32,0.01028
GBRTENW,Period,Female,1850,33,0.01058
GBRTENW,Period,Female,1850,34,0.01097
GBRTENW,Period,Female,1850,35,0.01128
GBRTENW,Period,Female,1850,36,0.01142
GBRTENW,Period,Female,1850,37,0.01151
GBRTENW,Period,Female,1850,38,0.01156
GBRTENW,Period,Female,1850,39,0.01158
GBRTENW,Period,Female,1850,40,0.01166
GBRTENW,Period,Female,1850,41,0.01185
GBRTENW,Period,Female,1850,42,0.01215
GBRTENW,Period,Female,1850,43,0.01260
GBRTENW,Period,Female,1850,44,0.01316
GBRTENW,Period,Female,1850,45,0.01355
GBRTENW,Period,Female,1850,46,0.01377
GBRTENW,Period,Female,1850,47,0.01394
GBRTENW,Period,Female,1850,48,0.01403
GBRTENW,Period,Female,1850,49,0.01402
GBRTENW,Period,Female,1850,50,0.01424
GBRTENW,Period,Female,1850,51,0.01482
GBRTENW,Period,Female,1850,52,0.01578
GBRTENW,Period,Female,1850,53,0.01737
GBRTENW,Period,Female,1850,54,0.01942
GBRTENW,Period,Female,1850,55,0.02110
GBRTENW,Period,Female,1850,56,0.02233
GBRTENW,Period,Female,1850,57,0.02341
GBRTENW,Period,Female,1850,58,0.02394
GBRTENW,Period,Female,1850,59,0.02383
GBRTENW,Period,Female,1850,60,0.02449
GBRTENW,Period,Female,1850,61,0.02635
GBRTENW,Period,Female,1850,62,0.02886
GBRTENW,Period,Female,1850,63,0.03287
GBRTENW,Period,Female,1850,64,0.03810
GBRTENW,Period,Female,1850,65,0.04247
GBRTENW,Period,Female,1850,66,0.04606
GBRTENW,Period,Female,1850,67,0.04957
GBRTENW,Period,Female,1850,68,0.05200
GBRTENW,Period,Female,1850,69,0.05354
GBRTENW,Period,Female,1850,70,0.05662
GBRTENW,Period,Female,1850,71,0.06126
GBRTENW,Period,Female,1850,72,0.06674
GBRTENW,Period,Female,1850,73,0.07460
GBRTENW,Period,Female,1850,74,0.08433
GBRTENW,Period,Female,1850,75,0.09276
GBRTENW,Period,Female,1850,76,0.10114
GBRTENW,Period,Female,1850,77,0.11030
GBRTENW,Period,Female,1850,78,0.11920
GBRTENW,Period,Female,1850,79,0.12752
GBRTENW,Period,Female,1850,80,0.12458
GBRTENW,Period,Female,1850,81,0.13685
GBRTENW,Period,Female,1850,82,0.14967
GBRTENW,Period,Female,1850,83,0.16230
GBRTENW,Period,Female,1850,84,0.17703
GBRTENW,Period,Female,1850,85,0.18415
GBRTENW,Period,Female,1850,86,0.19847
GBRTENW,Period,Female,1850,87,0.21369
GBRTENW,Period,Female,1850,88,0.22988
GBRTENW,Period,Female,1850,89,0.24702
GBRTENW,Period,Female,1850,90,0.26510
GBRTENW,Period,Female,1850,91,0.28415
GBRTENW,Period,Female,1850,92,0.30421
GBRTENW,Period,Female,1850,93,0.32521
GBRTENW,Period,Female,1850,94,0.34712
GBRTENW,Period,Female,1850,95,0.36993
GBRTENW,Period,Female,1850,96,0.39382
GBRTENW,Period,Female,1850,97,0.41821
GBRTENW,Period,Female,1850,98,0.44413
GBRTENW,Period,Female,1850,99,0.47130
GBRTENW,Period,Female,1850,100,0.50417
GBRTENW,Period,Female,1850,101,0.54095
GBRTENW,Period,Female,1850,102,0.57937
GBRTENW,Period,Female,1850,103,0.63466
GBRTENW,Period,Female,1850,104,0.73142
GBRTENW,Period,Female,1850,105,0.87640
GBRTENW,Period,Female,1850,106,1.25191
GBRTENW,Period,Female,1850,107,6.00000
GBRTENW,Period,Female,1850,108,"NA"
GBRTENW,Period,Female,1850,109,"NA"
GBRTENW,Period,Female,1850,110,"NA"
GBRTENW,Period,Female,1851,0,0.15145
GBRTENW,Period,Female,1851,1,0.06359
GBRTENW,Period,Female,1851,2,0.03559
GBRTENW,Period,Female,1851,3,0.02283
GBRTENW,Period,Female,1851,4,0.01712
GBRTENW,Period,Female,1851,5,0.01321
GBRTENW,Period,Female,1851,6,0.01017
GBRTENW,Period,Female,1851,7,0.00798
GBRTENW,Period,Female,1851,8,0.00638
GBRTENW,Period,Female,1851,9,0.00541
GBRTENW,Period,Female,1851,10,0.00505
GBRTENW,Period,Female,1851,11,0.00496
GBRTENW,Period,Female,1851,12,0.00507
GBRTENW,Period,Female,1851,13,0.00536
GBRTENW,Period,Female,1851,14,0.00583
GBRTENW,Period,Female,1851,15,0.00641
GBRTENW,Period,Female,1851,16,0.00696
GBRTENW,Period,Female,1851,17,0.00756
GBRTENW,Period,Female,1851,18,0.00808
GBRTENW,Period,Female,1851,19,0.00844
GBRTENW,Period,Female,1851,20,0.00849
GBRTENW,Period,Female,1851,21,0.00860
GBRTENW,Period,Female,1851,22,0.00885
GBRTENW,Period,Female,1851,23,0.00908
GBRTENW,Period,Female,1851,24,0.00927
GBRTENW,Period,Female,1851,25,0.00938
GBRTENW,Period,Female,1851,26,0.00950
GBRTENW,Period,Female,1851,27,0.00954
GBRTENW,Period,Female,1851,28,0.00959
GBRTENW,Period,Female,1851,29,0.00971
GBRTENW,Period,Female,1851,30,0.00995
GBRTENW,Period,Female,1851,31,0.01027
GBRTENW,Period,Female,1851,32,0.01036
GBRTENW,Period,Female,1851,33,0.01055
GBRTENW,Period,Female,1851,34,0.01085
GBRTENW,Period,Female,1851,35,0.01127
GBRTENW,Period,Female,1851,36,0.01158
GBRTENW,Period,Female,1851,37,0.01182
GBRTENW,Period,Female,1851,38,0.01198
GBRTENW,Period,Female,1851,39,0.01209
GBRTENW,Period,Female,1851,40,0.01215
GBRTENW,Period,Female,1851,41,0.01225
GBRTENW,Period,Female,1851,42,0.01247
GBRTENW,Period,Female,1851,43,0.01278
GBRTENW,Period,Female,1851,44,0.01320
GBRTENW,Period,Female,1851,45,0.01375
GBRTENW,Period,Female,1851,46,0.01420
GBRTENW,Period,Female,1851,47,0.01456
GBRTENW,Period,Female,1851,48,0.01483
GBRTENW,Period,Female,1851,49,0.01506
GBRTENW,Period,Female,1851,50,0.01515
GBRTENW,Period,Female,1851,51,0.01555
GBRTENW,Period,Female,1851,52,0.01618
GBRTENW,Period,Female,1851,53,0.01721
GBRTENW,Period,Female,1851,54,0.01871
GBRTENW,Period,Female,1851,55,0.02063
GBRTENW,Period,Female,1851,56,0.02275
GBRTENW,Period,Female,1851,57,0.02422
GBRTENW,Period,Female,1851,58,0.02546
GBRTENW,Period,Female,1851,59,0.02630
GBRTENW,Period,Female,1851,60,0.02655
GBRTENW,Period,Female,1851,61,0.02739
GBRTENW,Period,Female,1851,62,0.02951
GBRTENW,Period,Female,1851,63,0.03235
GBRTENW,Period,Female,1851,64,0.03625
GBRTENW,Period,Female,1851,65,0.04097
GBRTENW,Period,Female,1851,66,0.04693
GBRTENW,Period,Female,1851,67,0.05074
GBRTENW,Period,Female,1851,68,0.05436
GBRTENW,Period,Female,1851,69,0.05746
GBRTENW,Period,Female,1851,70,0.06031
GBRTENW,Period,Female,1851,71,0.06424
GBRTENW,Period,Female,1851,72,0.06923
GBRTENW,Period,Female,1851,73,0.07516
GBRTENW,Period,Female,1851,74,0.08255
GBRTENW,Period,Female,1851,75,0.09090
